acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
-0.0127852968872,-0.0282523278147,-1.02136516571,81.0331540108,,,,,-46.43,-2.1,-174.12,80.8919291496
-0.014611326158,-0.0523274689913,-1.04050350189,81.035531044,,,,,-48.01,-2.64,-174.49,80.8922920227
-0.0228803195059,-0.0316224396229,-1.04068672657,81.0379710197,,,,,-44.27,-5.03,-175.22,80.8932471275
-0.0178807862103,0.0142723340541,-1.04901468754,81.0404250622,,,,,-39.55,-5.58,-173.43,80.8936719894
-0.0158476531506,0.00855123437941,-1.03575539589,81.0428221226,,,,,-43.8,-4.43,-170.35,80.8940341473
-0.0211491547525,-0.00400570873171,-1.0236055851,81.0452079773,,,,,-48.13,-4.3,-169.74,80.8943970203
-0.0163887478411,-0.00104991160333,-1.00334620476,81.0476231575,,,,,-53.85,-6.21,-170.89,80.8947570324
-0.0130588673055,-0.00899889878929,-0.996684193611,81.0499989986,,,,,-53.15,-7.15,-171.87,80.8956730366
-0.0140521004796,-0.0356760323048,-1.00445318222,81.05240798,,,,,-42.98,-4.82,-171.94,80.896064043
-0.0122716315091,-0.0419656932354,-1.01608169079,81.0548520088,,,,,-41.2,-3.59,-170.94,80.8964250088
-0.0175241567194,-0.016189834103,-1.01311814785,81.0572152138,,,,,-43.67,-4.62,-169.78,80.8967871666
-0.0223197415471,-0.0228782128543,-1.03727984428,81.0595910549,,,,,-47.14,-6.69,-170.16,80.8971471786
-0.0185692161322,-0.014219911769,-1.0392062664,81.0620241165,,,,,-53.03,-9.25,-172.43,80.8980350494
-0.00846803933382,-0.00799065455794,-1.01714932919,81.0641360283,,,,,-52.21,-6.35,-174.17,80.8984241486
-0.00724944658577,-0.0186143890023,-1.02944397926,81.0665111542,,,,,-46.0,-3.18,-173.72,80.898786068
-0.0107157491148,-0.0379038900137,-1.04221594334,81.0688960552,,,,,-43.63,-3.88,-173.37,80.8991570473
-0.0128360204399,-0.0233323927969,-1.04608333111,81.0713260174,,,,,-45.68,-8.71,-174.21,80.8995289803
-0.0153356976807,-0.0108310263604,-1.02878129482,81.0737371445,,,,,-49.39,-10.58,-175.44,80.9004321098
-0.0163348652422,-0.0435471907258,-1.02818334103,81.0761451721,,,,,-53.6,-6.72,-177.31,80.900821209
-0.0156380496919,-0.0555003806949,-1.03787100315,81.0785582066,,,,,-50.13,-4.61,-176.33,80.901184082
-0.0102137885988,-0.0298317056149,-1.02850461006,81.0809481144,,,,,-42.26,-4.41,-173.76,80.9015750885
-0.00298702344298,-0.0267214532942,-1.02000820637,81.0833580494,,,,,-41.69,-6.13,-173.17,80.9019391537
-0.00832653418183,-0.0222167242318,-1.02962136269,81.0857880116,,,,,-48.82,-8.73,-173.73,80.9029831886
